I,Q,A
4361,"¿Qué acciones deberá realizar el Instituto Nacional de Estadística-INE según la Disposición Transitoria Décima Primera?","El INE deberá realizar una encuesta nacional de niñas, niños y adolescentes para evaluar el progreso de las políticas y programas destinados a esta población. LEY Nº 548 DE 17 DE JULIO DE 2014."
4362,"¿Qué medidas deben tomarse según la Disposición Transitoria Décima Segunda para proteger a menores de la violencia sexual?","El ente rector, en coordinación con varios ministerios, debe diseñar e implementar programas de prevención, atención y protección contra la violencia sexual a niñas, niños y adolescentes en un plazo de seis meses. LEY Nº 548 DE 17 DE JULIO DE 2014."
4363,"¿Qué establece la Disposición Transitoria Décima Tercera sobre servicios para menores en situación de discapacidad y enfermedades mentales?","Las Instancias Técnicas Departamentales de Política Social deben diseñar e implementar servicios de calidad con currícula especializada para menores en situación de discapacidad y enfermedades mentales en un plazo de tres meses. LEY Nº 548 DE 17 DE JULIO DE 2014."
4364,"¿Qué se menciona sobre la participación de los equipos multidisciplinarios en la lucha contra la violencia sexual según la Disposición Adicional Cuarta?","Se menciona que deben implementarse equipos multidisciplinarios para el seguimiento y tratamiento obligatorio de personas con condena ejecutoriada por delitos sexuales contra menores. LEY Nº 548 DE 17 DE JULIO DE 2014."
4365,"¿Qué se establece en la Disposición Final Primera sobre la reglamentación del presente Código?","La Disposición Final Primera establece que el presente Código será reglamentado mediante Decreto Supremo en un plazo de 90 días desde su vigencia. LEY Nº 548 DE 17 DE JULIO DE 2014."
4366,"¿Cuándo entra en vigencia el Código según la Disposición Final Segunda?","El Código entra en vigencia el 6 de agosto de 2014. LEY Nº 548 DE 17 DE JULIO DE 2014."
4367,"¿Qué artículo regula la solicitud de reparación del daño causado?","El Artículo 348 regula la solicitud de reparación del daño causado. LEY Nº 548 DE 17 DE JULIO DE 2014."
4368,"¿Dónde se establecen los principios que deben aplicar los tribunales en procesos con menores involucrados?","Los principios se establecen en la Disposición Adicional Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4369,"¿Qué artículo establece la pena para el delito de infanticidio?","La pena para el delito de infanticidio se establece en la Disposición Adicional Segunda, Artículo 258. LEY Nº 548 DE 17 DE JULIO DE 2014."
4370,"¿Dónde se menciona la modificación del Código de Procedimiento Penal para procesar a adolescentes?","La modificación del Código de Procedimiento Penal se menciona en la Disposición Adicional Segunda. LEY Nº 548 DE 17 DE JULIO DE 2014."
4371,"¿Qué disposición regula el Programa de Prevención y Protección Social para menores en actividad laboral?","El Programa de Prevención y Protección Social se regula en la Disposición Adicional Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4372,"¿Qué artículo menciona las responsabilidades del Ministerio de Educación sobre la violencia en el sistema educativo?","Las responsabilidades del Ministerio de Educación se mencionan en la Disposición Transitoria Octava. LEY Nº 548 DE 17 DE JULIO DE 2014."
4373,"¿Qué artículo establece la creación de Juzgados Públicos en materia de Niñez y Adolescencia?","La creación de Juzgados Públicos en materia de Niñez y Adolescencia se establece en la Disposición Transitoria Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4374,"¿Dónde se regula la implementación de centros especializados para menores en cumplimiento de medidas socio-educativas?","La implementación de centros especializados se regula en la Disposición Transitoria Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4375,"¿Qué artículo establece la abrogación del Código del Niño, Niña y Adolescente de 1999?","La abrogación del Código del Niño, Niña y Adolescente de 1999 se establece en la Disposición Abrogatoria. LEY Nº 548 DE 17 DE JULIO DE 2014."
4376,"¿Qué artículo establece el plazo para elaborar protocolos de participación de menores en procesos judiciales?","El plazo para elaborar protocolos de participación se establece en la Disposición Transitoria Quinta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4377,"¿Dónde se menciona el censo de niñas, niños y adolescentes en situación de calle?","El censo se menciona en la Disposición Transitoria Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4378,"¿Qué artículo menciona la derogación del Artículo 389 del Código de Procedimiento Penal?","La derogación del Artículo 389 del Código de Procedimiento Penal se menciona en la Disposición Derogatoria. LEY Nº 548 DE 17 DE JULIO DE 2014."
4379,"¿Qué disposición regula la implementación de servicios técnicos especializados para solicitantes adoptantes?","La implementación de servicios técnicos especializados para solicitantes adoptantes se regula en la Disposición Transitoria Décima. LEY Nº 548 DE 17 DE JULIO DE 2014."
4380,"¿En qué artículo se menciona la responsabilidad del Ministerio de Relaciones Exteriores sobre adopciones internacionales?","La responsabilidad del Ministerio de Relaciones Exteriores sobre adopciones internacionales se menciona en la Disposición Transitoria Séptima. LEY Nº 548 DE 17 DE JULIO DE 2014."
4381,"¿Qué disposición menciona la defensa técnica de adolescentes en el Sistema Penal?","La defensa técnica de adolescentes se menciona en la Disposición Transitoria Novena. LEY Nº 548 DE 17 DE JULIO DE 2014."
4382,"¿Dónde se regula la erradicación del trabajo infantil y las acciones que deben tomar los Gobiernos Autónomos?","La erradicación del trabajo infantil se regula en la Disposición Transitoria Décima Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4383,"¿Qué disposición menciona los programas de prevención contra la violencia sexual a menores?","Los programas de prevención contra la violencia sexual a menores se mencionan en la Disposición Transitoria Décima Segunda. LEY Nº 548 DE 17 DE JULIO DE 2014."
4384,"¿Qué disposición menciona los servicios para menores en situación de discapacidad?","Los servicios para menores en situación de discapacidad se mencionan en la Disposición Transitoria Décima Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4385,"¿En qué artículo se menciona la reglamentación del presente Código mediante Decreto Supremo?","La reglamentación del presente Código mediante Decreto Supremo se menciona en la Disposición Final Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4386,"¿Qué artículo establece la vigencia del Código Niña, Niño y Adolescente?","La vigencia del Código se establece en la Disposición Final Segunda. LEY Nº 548 DE 17 DE JULIO DE 2014."
4387,"¿Dónde se menciona el registro nacional de personas condenadas por delitos sexuales contra menores?","El registro nacional de personas condenadas por delitos sexuales contra menores se menciona en la Disposición Adicional Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4388,"¿Qué disposición regula la implementación de programas específicos para prevenir la asociación de menores en pandillas?","La implementación de programas específicos para prevenir la asociación de menores en pandillas se regula en la Disposición Transitoria Décima Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4389,"¿En qué disposición se establece la elaboración de un plan piloto para erradicar el trabajo infantil?","La elaboración de un plan piloto para erradicar el trabajo infantil se establece en la Disposición Adicional Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4390,"¿Qué disposición menciona la implementación de medidas de seguimiento para condenados por delitos sexuales?","La implementación de medidas de seguimiento para condenados por delitos sexuales se menciona en la Disposición Adicional Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4391,"¿Qué artículo menciona el censo de instituciones públicas y privadas con programas para menores en situación de calle?","El censo de instituciones públicas y privadas con programas para menores en situación de calle se menciona en la Disposición Transitoria Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4392,"¿En qué disposición se regula la actualización de conocimientos de los jueces en materia de Niñez y Adolescencia?","La actualización de conocimientos de los jueces en materia de Niñez y Adolescencia se regula en la Disposición Transitoria Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4393,"¿Qué artículo regula la participación de los Gobiernos Autónomos en la implementación del Programa de Prevención y Protección Social?","La participación de los Gobiernos Autónomos en la implementación del Programa se regula en la Disposición Adicional Tercera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4394,"¿Qué disposición establece el plazo para la implementación de los centros especializados para medidas socio-educativas?","El plazo para la implementación de los centros especializados se establece en la Disposición Transitoria Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4395,"¿Dónde se menciona la implementación de políticas de convivencia pacífica en el sistema educativo?","La implementación de políticas de convivencia pacífica en el sistema educativo se menciona en la Disposición Transitoria Octava. LEY Nº 548 DE 17 DE JULIO DE 2014."
4396,"¿Qué disposición menciona la firma de convenios bilaterales en materia de adopciones internacionales?","La firma de convenios bilaterales en materia de adopciones internacionales se menciona en la Disposición Transitoria Séptima. LEY Nº 548 DE 17 DE JULIO DE 2014."
4397,"¿Qué artículo menciona la prohibición de trabajo para menores de 14 años, salvo excepciones?","La prohibición de trabajo para menores de 14 años, salvo excepciones, se menciona en la Disposición Adicional Segunda, Artículo 58 de la Ley General del Trabajo. LEY Nº 548 DE 17 DE JULIO DE 2014."
4398,"¿En qué disposición se establece la creación de un sistema de registro para condenados por delitos sexuales?","La creación de un sistema de registro para condenados por delitos sexuales se establece en la Disposición Adicional Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4399,"¿Qué disposición regula el acceso público al registro de condenados por delitos contra la libertad sexual?","El acceso público al registro de condenados por delitos contra la libertad sexual se regula en la Disposición Adicional Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4400,"¿Qué disposición establece la responsabilidad del Estado en la implementación de equipos multidisciplinarios de seguimiento?","La responsabilidad del Estado en la implementación de equipos multidisciplinarios de seguimiento se establece en la Disposición Adicional Cuarta. LEY Nº 548 DE 17 DE JULIO DE 2014."
4401,"¿Qué disposición establece la erradicación de las causas del trabajo infantil en un plazo determinado?","La erradicación de las causas del trabajo infantil en un plazo determinado se establece en la Disposición Transitoria Décima Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4402,"¿Dónde se menciona la modificación del Artículo 173 sobre el prevaricato?","La modificación del Artículo 173 sobre el prevaricato se menciona en la Disposición Adicional Segunda. LEY Nº 548 DE 17 DE JULIO DE 2014."
4403,"¿Qué disposición regula la implementación de cursos permanentes de especialización para jueces en Niñez y Adolescencia?","La implementación de cursos permanentes de especialización para jueces se regula en la Disposición Transitoria Primera. LEY Nº 548 DE 17 DE JULIO DE 2014."
4404,"¿Qué artículo establece la derogación del Numeral 6 del Artículo 70 de la Ley del Órgano Judicial?","La derogación del Numeral 6 del Artículo 70 de la Ley del Órgano Judicial se establece en la Disposición Derogatoria. LEY Nº 548 DE 17 DE JULIO DE 2014."
4405,"¿Qué establece el Artículo 1 de la Constitución Política del Estado sobre la naturaleza del Estado boliviano?","El Artículo 1 establece que Bolivia se constituye en un Estado Unitario Social de Derecho Plurinacional Comunitario, libre, independiente, soberano, democrático, intercultural, descentralizado y con autonomías, fundado en la pluralidad y el pluralismo político, económico, jurídico, cultural y lingüístico. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4406,"¿Qué garantiza el Artículo 2 a las naciones y pueblos indígena originario campesinos?","El Artículo 2 garantiza la libre determinación de las naciones y pueblos indígena originario campesinos, incluyendo el derecho a la autonomía, al autogobierno, a su cultura, al reconocimiento de sus instituciones y a la consolidación de sus entidades territoriales. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4407,"¿Cómo define el Artículo 3 la nación boliviana?","El Artículo 3 define la nación boliviana como la totalidad de las bolivianas y bolivianos, las naciones y pueblos indígena originario campesinos, y las comunidades interculturales y afrobolivianas que constituyen el pueblo boliviano. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4408,"¿Qué garantiza el Estado según el Artículo 4 respecto a la religión?","El Artículo 4 establece que el Estado respeta y garantiza la libertad de religión y de creencias espirituales, y es independiente de la religión. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4409,"¿Cuáles son los idiomas oficiales de Bolivia según el Artículo 5?","El Artículo 5 señala que los idiomas oficiales de Bolivia son el castellano y todos los idiomas de las naciones y pueblos indígena originario campesinos, incluyendo el aymara, quechua, guaraní, entre otros. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4410,"¿Qué establece el Artículo 6 sobre la capital y los símbolos del Estado?","El Artículo 6 establece que Sucre es la capital de Bolivia y menciona los símbolos del Estado, que son la bandera tricolor, el himno boliviano, el escudo de armas, la wiphala, la escarapela, la flor de la kantuta y la flor del patujú. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4411,"¿Dónde reside la soberanía según el Artículo 7?","El Artículo 7 establece que la soberanía reside en el pueblo boliviano, se ejerce de forma directa y delegada, y es inalienable e imprescriptible. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4412,"¿Qué principios ético-morales promueve el Estado según el Artículo 8?","El Artículo 8 menciona que el Estado promueve principios ético-morales como ama qhilla, ama llulla, ama suwa (no seas flojo, no seas mentiroso ni seas ladrón), suma qamaña (vivir bien), ñandereko (vida armoniosa), teko kavi (vida buena), ivi maraei (tierra sin mal) y qhapaj ñan (camino o vida noble). CONSTITUCIÓN POLÍTICA DEL ESTADO."
4413,"¿Cuáles son los fines y funciones esenciales del Estado según el Artículo 9?","El Artículo 9 establece que los fines y funciones esenciales del Estado incluyen constituir una sociedad justa y armoniosa, garantizar el bienestar y desarrollo, reafirmar la unidad del país, garantizar el acceso a la educación, salud y trabajo, y promover el aprovechamiento responsable de los recursos naturales. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4414,"¿Qué promueve Bolivia como Estado pacifista según el Artículo 10?","El Artículo 10 indica que Bolivia es un Estado pacifista que promueve la cultura de la paz y la cooperación entre los pueblos de la región y el mundo, y rechaza toda guerra de agresión. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4415,"¿Cuál es la forma de gobierno que adopta Bolivia según el Artículo 11?","El Artículo 11 señala que Bolivia adopta una forma de gobierno democrática participativa, representativa y comunitaria, con equivalencia de condiciones entre hombres y mujeres. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4416,"¿Cómo se organiza el poder público en Bolivia según el Artículo 12?","El Artículo 12 establece que el poder público se organiza a través de los órganos Legislativo, Ejecutivo, Judicial y Electoral, basándose en la independencia, separación, coordinación y cooperación entre estos órganos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4417,"¿Qué características tienen los derechos reconocidos por la Constitución según el Artículo 13?","El Artículo 13 indica que los derechos reconocidos por la Constitución son inviolables, universales, interdependientes, indivisibles y progresivos, y que el Estado tiene el deber de promoverlos, protegerlos y respetarlos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4418,"¿Qué prohíbe y sanciona el Estado según el Artículo 14?","El Artículo 14 establece que el Estado prohíbe y sanciona toda forma de discriminación fundada en razón de sexo, color, edad, orientación sexual, identidad de género, origen, cultura, entre otros. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4419,"¿Qué derechos tiene toda persona según el Artículo 15?","El Artículo 15 menciona que toda persona tiene derecho a la vida, a la integridad física, psicológica y sexual, y a no ser sometida a torturas, tratos crueles, inhumanos o degradantes, y prohíbe la pena de muerte. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4420,"¿Qué derechos relacionados con la alimentación se mencionan en el Artículo 16?","El Artículo 16 establece que toda persona tiene derecho al agua y a la alimentación, y que el Estado debe garantizar la seguridad alimentaria a través de una alimentación sana, adecuada y suficiente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4421,"¿Qué garantiza el Estado respecto a la educación según el Artículo 17?","El Artículo 17 indica que toda persona tiene derecho a recibir educación en todos los niveles de manera universal, productiva, gratuita, integral e intercultural, sin discriminación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4422,"¿Qué derechos relacionados con la salud se reconocen en el Artículo 18?","El Artículo 18 establece que todas las personas tienen derecho a la salud, y que el Estado garantiza un sistema único de salud universal, gratuito, equitativo, intracultural e intercultural, con calidad y calidez. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4423,"¿Qué derecho tiene toda persona respecto a la vivienda según el Artículo 19?","El Artículo 19 menciona que toda persona tiene derecho a un hábitat y vivienda adecuada que dignifiquen la vida familiar y comunitaria, y que el Estado promoverá planes de vivienda de interés social. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4424,"¿Qué derechos tienen las personas respecto a los servicios básicos según el Artículo 20?","El Artículo 20 establece que toda persona tiene derecho al acceso universal y equitativo a los servicios básicos como agua potable, electricidad y telecomunicaciones, y que el Estado es responsable de su provisión. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4425,"¿Qué derechos civiles tienen las bolivianas y los bolivianos según el Artículo 21?","El Artículo 21 señala que las bolivianas y los bolivianos tienen derechos como la autoidentificación cultural, la privacidad, la libertad de pensamiento, religión y culto, y la libertad de reunión y asociación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4426,"¿Qué establece el Artículo 22 sobre la dignidad y libertad de la persona?","El Artículo 22 indica que la dignidad y la libertad de la persona son inviolables y que respetarlas y protegerlas es un deber primordial del Estado. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4427,"¿Qué derecho a la libertad y seguridad personal se reconoce en el Artículo 23?","El Artículo 23 establece que toda persona tiene derecho a la libertad y seguridad personal, y que la libertad sólo puede ser restringida según los límites señalados por la ley. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4428,"¿Qué establece el Artículo 23 sobre la detención de adolescentes?","El Artículo 23 establece que se evitará la imposición de medidas privativas de libertad a los adolescentes, y en caso de privación de libertad, se debe asegurar el respeto a su dignidad y la reserva de su identidad. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4429,"¿Cuándo puede ser aprehendida una persona sin mandamiento según el Artículo 23?","El Artículo 23 señala que toda persona que sea encontrada en delito flagrante puede ser aprehendida por cualquier otra persona sin necesidad de mandamiento. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4430,"¿Qué establece el Artículo 23 sobre la información que debe recibir una persona al ser detenida?","El Artículo 23 indica que toda persona privada de su libertad debe ser informada de los motivos de su detención y de la denuncia o querella en su contra. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4431,"¿Qué derecho se reconoce en el Artículo 24 respecto a la petición?","El Artículo 24 establece que toda persona tiene derecho a la petición, de manera individual o colectiva, y a obtener una respuesta formal y pronta, sin más requisito que la identificación del peticionario. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4432,"¿Qué derechos se protegen en el Artículo 25 sobre el domicilio y comunicaciones?","El Artículo 25 señala que toda persona tiene derecho a la inviolabilidad de su domicilio y al secreto de las comunicaciones privadas, salvo autorización judicial. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4433,"¿Qué prohibiciones establece el Artículo 25 respecto a la correspondencia y comunicaciones privadas?","El Artículo 25 establece que la correspondencia y comunicaciones privadas no pueden ser interceptadas ni incautadas salvo por orden judicial competente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4434,"¿Qué derechos políticos se reconocen en el Artículo 26?","El Artículo 26 establece que todas las ciudadanas y los ciudadanos tienen derecho a participar libremente en la formación, ejercicio y control del poder político, de manera individual o colectiva. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4435,"¿Qué formas de democracia se mencionan en el Artículo 26?","El Artículo 26 menciona la democracia directa y participativa, la democracia representativa y la democracia comunitaria como formas de ejercicio democrático en Bolivia. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4436,"¿Qué derecho tienen los bolivianos residentes en el exterior según el Artículo 27?","El Artículo 27 establece que los bolivianos residentes en el exterior tienen derecho a participar en las elecciones para la Presidencia y Vicepresidencia del Estado, entre otras señaladas por la ley. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4437,"¿Qué derecho tienen los extranjeros residentes en Bolivia según el Artículo 27?","El Artículo 27 indica que los extranjeros residentes en Bolivia tienen derecho a sufragar en las elecciones municipales, conforme a la ley y aplicando principios de reciprocidad internacional. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4438,"¿En qué casos se suspende el ejercicio de los derechos políticos según el Artículo 28?","El Artículo 28 establece que el ejercicio de los derechos políticos se suspende por tomar armas en fuerzas enemigas, defraudación de recursos públicos o traición a la patria, mientras la pena no haya sido cumplida. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4439,"¿Qué derecho se reconoce a los extranjeros según el Artículo 29?","El Artículo 29 reconoce a los extranjeros el derecho a pedir y recibir asilo o refugio por persecución política o ideológica, de acuerdo con las leyes y tratados internacionales. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4440,"¿Qué protección ofrece el Estado a las personas con asilo o refugio según el Artículo 29?","El Artículo 29 establece que toda persona con asilo o refugio en Bolivia no será expulsada a un país donde su vida o libertad peligren, y se atenderán positivamente las solicitudes de reunificación familiar. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4441,"¿Cómo se define a las naciones y pueblos indígena originario campesinos en el Artículo 30?","El Artículo 30 define a las naciones y pueblos indígena originario campesinos como colectividades que comparten identidad cultural, idioma, tradición histórica, instituciones, territorialidad y cosmovisión, cuya existencia es anterior a la invasión colonial española. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4442,"¿Qué derechos fundamentales se reconocen en el Artículo 13?","El Artículo 13 reconoce que los derechos fundamentales son inviolables, universales, interdependientes, indivisibles y progresivos, y deben ser promovidos, protegidos y respetados por el Estado. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4443,"¿Qué derechos tienen las mujeres según el Artículo 15?","El Artículo 15 señala que las mujeres tienen derecho a no sufrir violencia física, sexual o psicológica, tanto en la familia como en la sociedad, y el Estado debe adoptar medidas para prevenir y sancionar la violencia de género. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4444,"¿Qué establece el Artículo 17 sobre el derecho a la educación?","El Artículo 17 establece que toda persona tiene derecho a recibir educación de manera gratuita, integral e intercultural, sin discriminación alguna. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4445,"¿Qué obligaciones tiene el Estado respecto a la salud según el Artículo 18?","El Artículo 18 establece que el Estado tiene la obligación de garantizar la inclusión y el acceso a la salud de todas las personas, sin exclusión ni discriminación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4446,"¿Qué derechos relacionados con el agua se mencionan en el Artículo 20?","El Artículo 20 establece que toda persona tiene derecho al acceso universal al agua potable, y que el acceso al agua y alcantarillado constituye un derecho humano, no sujeto a concesión ni privatización. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4447,"¿Qué establece el Artículo 21 sobre la libertad de expresión?","El Artículo 21 establece que los bolivianos tienen derecho a expresar y difundir libremente sus pensamientos u opiniones por cualquier medio de comunicación, de manera oral, escrita o visual. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4448,"¿Qué protección otorga el Estado a las personas privadas de libertad según el Artículo 23?","El Artículo 23 señala que los responsables de los centros de reclusión deben llevar un registro de las personas privadas de libertad, y no recibir a ninguna persona sin el correspondiente mandamiento emitido por la autoridad competente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4449,"¿Qué artículo garantiza la inviolabilidad de los derechos humanos en situaciones de conflicto?","El Artículo 13 garantiza la inviolabilidad de los derechos humanos, incluso en situaciones de conflicto. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4450,"¿Cuál es el artículo que protege a las mujeres contra la violencia física y psicológica?","El Artículo 15 protege a las mujeres contra la violencia física y psicológica tanto en el ámbito familiar como social. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4451,"¿Qué artículo establece el derecho a la libertad de pensamiento y culto?","El Artículo 21 establece el derecho a la libertad de pensamiento, espiritualidad, religión y culto, tanto en público como en privado. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4452,"¿Qué artículo menciona que el Estado debe promover una sociedad sin discriminación ni explotación?","El Artículo 9 menciona que el Estado debe constituir una sociedad justa y armoniosa, sin discriminación ni explotación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4453,"¿Qué artículo se refiere al derecho de las personas al acceso a servicios básicos como el agua potable?","El Artículo 20 establece el derecho de todas las personas al acceso universal y equitativo a los servicios básicos, incluyendo el agua potable. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4454,"¿Qué artículo prohíbe la pena de muerte en Bolivia?","El Artículo 15 prohíbe la pena de muerte en Bolivia, garantizando el derecho a la vida. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4455,"¿Qué artículo establece la capital de Bolivia?","El Artículo 6 establece que la capital de Bolivia es Sucre. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4456,"¿Cuál es el artículo que reconoce a las naciones y pueblos indígena originario campesinos?","El Artículo 30 reconoce a las naciones y pueblos indígena originario campesinos, definiendo su identidad cultural y derechos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4457,"¿Qué artículo menciona la participación política equitativa de hombres y mujeres?","El Artículo 26 menciona que la participación política debe ser equitativa y en igualdad de condiciones entre hombres y mujeres. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4458,"¿Qué artículo establece el derecho al asilo y refugio para los extranjeros perseguidos por motivos políticos?","El Artículo 29 establece el derecho de los extranjeros a pedir y recibir asilo o refugio por persecución política o ideológica. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4459,"¿Qué artículo prohíbe la discriminación por orientación sexual o identidad de género?","El Artículo 14 prohíbe toda forma de discriminación fundada en razón de orientación sexual o identidad de género. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4460,"¿Qué artículo menciona la importancia de la unidad del país y la diversidad plurinacional?","El Artículo 9 menciona la reafirmación y consolidación de la unidad del país, preservando la diversidad plurinacional. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4461,"¿Qué artículo garantiza el acceso a la educación gratuita y sin discriminación?","El Artículo 17 garantiza el derecho de toda persona a recibir educación gratuita y sin discriminación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4462,"¿Qué artículo establece el derecho a la seguridad personal y prohíbe detenciones arbitrarias?","El Artículo 23 establece el derecho a la libertad y seguridad personal, y prohíbe las detenciones arbitrarias. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4463,"¿Qué artículo garantiza la libertad de residencia y circulación en todo el territorio boliviano?","El Artículo 21 garantiza la libertad de residencia, permanencia y circulación en todo el territorio boliviano. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4464,"¿Qué artículo menciona que Bolivia es un Estado pacifista?","El Artículo 10 menciona que Bolivia es un Estado pacifista que promueve la cultura de la paz y el derecho a la paz. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4465,"¿Qué artículo menciona los idiomas oficiales del Estado?","El Artículo 5 menciona que los idiomas oficiales del Estado son el castellano y todos los idiomas de las naciones y pueblos indígena originario campesinos. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4466,"¿Qué artículo establece el derecho de todas las personas a la vivienda adecuada?","El Artículo 19 establece el derecho de toda persona a un hábitat y vivienda adecuada que dignifique la vida familiar y comunitaria. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4467,"¿Qué artículo prohíbe la instalación de bases militares extranjeras en territorio boliviano?","El Artículo 10 prohíbe la instalación de bases militares extranjeras en territorio boliviano. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4468,"¿Qué artículo establece el deber del Estado de garantizar una alimentación adecuada y suficiente?","El Artículo 16 establece el deber del Estado de garantizar la seguridad alimentaria a través de una alimentación sana, adecuada y suficiente para toda la población. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4469,"¿Cuál es el artículo que menciona la independencia del Estado respecto a la religión?","El Artículo 4 menciona que el Estado es independiente de la religión y garantiza la libertad de creencias espirituales. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4470,"¿Qué artículo se refiere al derecho de toda persona a la salud sin discriminación alguna?","El Artículo 18 se refiere al derecho de todas las personas a la salud, garantizando la inclusión y el acceso sin discriminación. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4471,"¿Qué artículo establece la obligación del Estado de proteger la dignidad humana?","El Artículo 22 establece que la dignidad de la persona es inviolable y que respetarla y protegerla es un deber primordial del Estado. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4472,"¿Qué artículo menciona el derecho de las personas a la inviolabilidad de su domicilio?","El Artículo 25 menciona el derecho de las personas a la inviolabilidad de su domicilio y al secreto de sus comunicaciones privadas. CONSTITUCIÓN POLÍTICA DEL ESTADO."
4473,"¿Qué artículo garantiza el acceso a la información y la libertad de analizarla y comunicarla?","El Artículo 21 garantiza el derecho de las bolivianas y los bolivianos a acceder a la información, interpretarla, analizarla y comunicarla libremente. CONSTITUCIÓN POLÍTICA DEL ESTADO."
